flight,clip_type,clip_start_vid,clip_start_log,launch_lat,launch_lon,clip_start_lat,clip_start_lon,launch-group_bear,clip_start_ascent_adj
115-02,first,224000.0,214350.0,0.354549595225994,36.8880053200468,0.352364918993165,36.8980643379293,102.17415358358517,107.2000033664
115-03,first,285000.0,264800.0,0.354554597288814,36.8880118994881,0.353199342535046,36.9003078670418,96.24803144776692,117.00000368
001-01,second,674000.0,658100.0,0.0712982061176619,36.9597190631806,0.0710085547647974,36.9629069048462,95.1571463826888,83.10000281920001
002-01,second,624000.0,605700.0,0.069260889953172,36.9624021011956,0.066897125130475,36.9652250384637,129.75156300351807,86.3000028256
003-01,second,527000.0,516850.0,0.0692644492478215,36.9623954143999,0.0697508777732034,36.9646456074045,77.88118301921182,83.2000027584
004-01,second,420000.0,1044300.0,0.0607091997939794,36.9426066537212,0.0584124701904399,36.9415461286499,204.9321231703154,76.7000023904
005-01,second,584000.0,566600.0,0.0621055331178673,36.9336233087656,0.0648115879480985,36.9277958954443,294.7618960549982,82.6000025792
006-01,second,565000.0,556900.0,0.0621205161852688,36.9336338018285,0.0642831443038521,36.9306382153804,305.64452289802864,90.7000027744
007-01,second,571000.0,566450.0,0.0637860710939868,36.9221976833989,0.0613741640868202,36.9244081941197,137.3030348748104,78.4000025088
008-01,second,537000.0,524566.6666666666,0.0656895062273718,36.9677207659382,0.0653839706014452,36.9652765492372,262.921996816186,91.4000027328
009-01,second,546000.0,538150.0,0.0670574093100021,36.965817292227,0.0697257679036142,36.9642262978195,329.02518435954624,80.4000024128
010-01,second,629000.0,636250.0,0.0697281862901696,36.9622651754465,0.0696553759085716,36.9580345165482,269.02062795158724,96.50000283199999
011-01,second,575000.0,570800.0,0.0603317509717302,36.9454250860028,0.059452184758455,36.9434003886008,246.65928760833023,67.90000210880001
012-01,second,580000.0,583200.0,0.0606052534420595,36.9419011656779,0.0627849520276292,36.9396177513834,313.4766084947453,89.80000274560001
013-01,second,522000.0,599450.0,0.355592288340235,36.9193426007016,0.354784790786311,36.9181491412092,236.0955065462522,82.500002736
014-01,second,628000.0,625950.0,0.369206399489052,36.9087390386624,0.369210970373698,36.9108292730415,89.87553628658962,82.80000274560001
015-01,second,585000.0,589600.0,0.359840963403469,36.8940277429413,0.362240768853391,36.8924836281785,327.066586355586,98.4000028608
016-01,second,544000.0,542366.6666666666,0.303913810220721,36.8942110784731,0.303211692012809,36.8960460643878,110.81042124918844,93.4000024128
018-01,second,420000.0,497400.0,0.359801264423224,36.8939980972101,0.361004925477443,36.8926681098023,311.95479723129495,81.7000024224
019-01,second,768000.0,774250.0,0.357672391222395,36.8938414477832,0.356026137067011,36.8919313167459,229.4331312797785,89.60000277120001
021-01,second,623000.0,600000.0,0.312134026836451,36.8829007450628,0.308282902646543,36.88381408178,166.57168457345986,84.8000024256
022-01,second,420000.0,542800.0,0.274939067292446,36.8768544091374,0.270276046861844,36.8783281883048,162.34980130797433,78.8000024256
023-01,second,566000.0,562850.0,0.320252404731363,36.8777205112554,0.319970946527662,36.8802413227962,96.3286950427273,80.000002432
024-01,second,543000.0,541500.0,0.336762723091234,36.8716583417738,0.336569848060342,36.8762412836736,92.39380922359264,85.60000241920001
025-01,second,624000.0,621400.0,0.352654472646933,36.8960321455987,0.355391318056717,36.899120187255,48.64071456114445,81.2000027264
025-02,second,642000.0,636800.0,0.352651647486192,36.8960394067151,0.356015733937199,36.8999749418046,49.66567304567976,89.9000027488
025-03,second,680000.0,683400.0,0.352660252263499,36.8960305602456,0.353470828933071,36.9014496426427,81.54881849882216,81.30000272960001
026-01,second,520000.0,518400.0,0.363429696039038,36.8965340851936,0.363273318315849,36.8949317282592,264.4629981146731,68.10000240320001
026-02,second,569000.0,587600.0,0.363433179524146,36.8965435733696,0.363365686729782,36.8951770478867,267.1913003094764,70.7000024224
027-01,second,515000.0,511450.0,0.355542370226524,36.919351179213,0.352049473483263,36.9206014523101,160.18322890840727,120.10000275520001
029-01,second,420000.0,519650.0,0.307705973765198,36.8794494429223,0.305228139419807,36.8798944424124,169.75164170386873,66.7000024224
029-02,second,615000.0,611833.3333333334,0.307689133601423,36.8794440274911,0.30621020116824,36.8821968248576,118.08697512139312,69.8000024256
030-01,second,564000.0,567600.0,0.357805157653912,36.9199599812618,0.355711582851952,36.9195431527916,191.3339961548284,71.7000024224
030-02,second,532000.0,565200.0,0.35780695297152,36.9199432770601,0.355865919000941,36.9196208646543,189.4931449503393,71.90000242880001
031-032-01,second,650000.0,652366.6666666666,0.371605891655904,36.9034651832341,0.370072905841859,36.9021754853883,220.26293238385028,70.3000024096
031-032-02,second,524000.0,526850.0,0.371603291558083,36.9034628771114,0.370080632943335,36.9025308721042,211.64149032891208,82.80000274560001
031-032-03,second,502000.0,496633.3333333333,0.371597056964936,36.9034619921775,0.372085151641342,36.9090888390944,85.07525189040173,113.1000027232
033-01,second,586000.0,585450.0,0.357326423906813,36.8942184534273,0.357784151957001,36.891252049265,278.7141482222213,85.80000271360001
033-02,second,576000.0,579050.0,0.35733249925989,36.8942248289672,0.357535324927137,36.8896850609357,272.5410949041791,83.4000027328
034-01,second,462000.0,623300.0,0.304515203462471,36.8773565768836,0.30858000344218,36.879904528268,32.25390786112687,99.6000023872
035-01,second,558000.0,571500.0,0.30515069592415,36.8794113456835,0.30635750109804,36.8824769568708,68.64303955185129,85.60000241920001
036-01,second,560000.0,564300.0,0.318045825061427,36.886931090957,0.322885720938517,36.8878636390979,10.977611398301685,85.10000269119999
037-01,second,738000.0,762300.0,0.353320494506787,36.8836847200068,0.34943202251201,36.8849147187737,162.3361763920512,86.60000273920001
037-02,second,650000.0,653800.0,0.353317824313549,36.8836872395477,0.348895974603429,36.8858900614104,153.3655249007094,93.10000269119999
038-01,second,564000.0,562100.0,0.363354187900079,36.8967325138208,0.36476786879726,36.8986309319088,53.50993332590463,76.70000162240001
038-02,second,456000.0,600000.0,0.363357396147076,36.896733698788,0.365658625000061,36.8991908136952,47.06774596099752,72.9000016288
039-01,second,593000.0,595150.0,0.305150042247361,36.8794036814399,0.306251100570912,36.8843253249603,77.4711277331606,76.90000210880001
039-02,second,660000.0,653800.0,0.305146082486313,36.8793887081209,0.306397279020151,36.8841740333614,75.44086846058838,79.90000210880001
039-03,second,656000.0,658200.0,0.305147049414804,36.8793943551694,0.306621464323584,36.8845131744056,74.03342002931825,79.2000020864
040-01,second,521000.0,523800.0,0.280717696494981,36.8897855523821,0.281729849799301,36.891580675384,60.74823036508218,80.60000241920001
041-01,second,546000.0,548200.0,0.350064526826365,36.9146468035793,0.353297128680087,36.9143263106908,354.30017419567105,75.90000306880002
041-02,second,544000.0,542850.0,0.350051754877908,36.9146518041834,0.352860217389701,36.9146713946865,0.4023474138432675,89.7000033824
041-03,second,599000.0,601000.0,0.350068992138548,36.9146584768637,0.351924545090785,36.914606729986,358.39184401538625,96.3000033696
041-04,second,420000.0,628550.0,0.350066444601887,36.9146630558945,0.350227081855403,36.9138863437048,281.609118475186,98.8000033856
041-05,second,551000.0,553100.0,0.350065633342538,36.9146539837755,0.35259227575175,36.9150487974792,8.939953467856217,105.8000037056
042-01,second,503000.0,502500.0,0.339520694999349,36.910290375771,0.33855500462782,36.9088395591041,236.52835135669204,68.60000241920001
042-02,second,542000.0,538850.0,0.339523240324939,36.9102672422793,0.338162783098898,36.9083176166015,235.2724251337169,67.3000024096
043-01,second,528000.0,539200.0,0.356699834640989,36.9196071703674,0.354842427487457,36.9187611294963,204.6341332142088,80.80000271360001
045-01,second,610000.0,609150.0,0.35367372898883,36.883673288497,0.348422179937335,36.882948813894,187.9067529516169,87.80000274560001
045-02,second,598000.0,595950.0,0.353682474925863,36.8836809479113,0.348490712151915,36.8835040110001,181.9650105125603,86.7000027424
045-03,second,549000.0,545900.0,0.353671171190561,36.8836862902759,0.348893725799389,36.8836134525947,180.87934208342028,84.30000272960001
046-01,second,547000.0,545600.0,0.349649234319393,36.8976974940326,0.352990466399181,36.8958100854562,330.3739727872195,91.6000032192
047-01,second,527000.0,524900.0,0.356698197484656,36.8968498357407,0.354508682035131,36.8995714702578,128.6288867484025,101.500003184
047-02,second,595000.0,593300.0,0.356690786535264,36.8968518663759,0.353298228823344,36.9011127803055,128.3400898310075,100.7000032224
048-01,second,570000.0,567200.0,0.369308369874019,36.9024630153067,0.372141015075136,36.9052879484616,45.11370555699085,83.8000024256
049-01,second,556000.0,554300.0,0.307980748270123,36.8793957133504,0.313248278720475,36.8786791156609,352.20155501997783,81.3000030496
049-02,second,714000.0,708750.0,0.307984495662606,36.879387218603,0.313131918608107,36.8786727803989,352.04564053765444,81.500003056
050-01,second,539000.0,536750.0,0.307985358990954,36.8793943399502,0.313135830211002,36.8814102008154,21.505695096204335,67.500002416
050-02,second,692000.0,690650.0,0.307992690791099,36.8793975366782,0.313061093500199,36.8815492872494,23.141711612621823,69.4000024128
050-03,second,612000.0,610000.0,0.307990550017446,36.8793972714031,0.313506699722419,36.8828654387964,32.3320679203979,70.4000024128
051-01,second,666000.0,662650.0,0.328584987794418,36.9070597349705,0.32287982765513,36.9045605136736,203.797889676835,52.7000027424
051-02,second,628000.0,625800.0,0.328597770489691,36.9070623549475,0.322102354364483,36.9049087571255,198.45827501377795,56.10000272320001
052-01,second,501000.0,499250.0,0.345830284622497,36.9133784188207,0.34346029622439,36.9115389580849,218.00279698683087,74.4000024128
052-02,second,442000.0,566850.0,0.345826891374689,36.9133927225511,0.343581368708086,36.9115829552742,219.0545524216705,74.10000240320001
053-01,second,499000.0,496800.0,0.356510412930327,36.9195166567428,0.354557470381462,36.919310974637,186.05227743767972,94.500003056
053-02,second,540000.0,539050.0,0.356510615836732,36.919533111814,0.354204254854148,36.9193113980008,185.5277248903059,96.000003072
054-03,second,616000.0,614900.0,0.354651255378706,36.8975872578746,0.351586344810527,36.8978148291688,175.7251172766292,108.7000033824
055-01,second,517000.0,515100.0,0.297835847656255,36.8800340600574,0.296503209197739,36.8815730607715,130.6996935460616,83.4000024128
055-02,second,584000.0,582200.0,0.297830024171167,36.8800306331347,0.296528798702583,36.8817654012811,126.68886553797304,83.4000024128
056-01,second,533000.0,529666.6666666666,0.308055157789741,36.87938533959,0.31273079841176,36.8808174646783,17.137385086684183,79.80000274560001
056-02,second,583000.0,579966.6666666666,0.308060944727566,36.8793883165238,0.312683889086037,36.8812688733716,22.27023014583764,91.6000030592
057-01,second,543000.0,542050.0,0.337535482694552,36.9089563919775,0.333686551514093,36.906862954743,208.70322482843503,73.40000209280001
058-01,second,514000.0,511250.0,0.369658540078203,36.9022765343548,0.371158520671555,36.9033238769653,35.10446638432666,83.7000024224
058-02,second,533000.0,529300.0,0.369655087204526,36.9022756243038,0.37125439650623,36.9031393432869,28.53229026726809,83.4000024128
059-01,second,529000.0,525950.0,0.363246666130954,36.8963133520246,0.361044626546427,36.8945667089927,218.60817031600797,62.10000240320001
059-02,second,543000.0,537350.0,0.363247887580296,36.8963320487131,,,,
061-01,second,543000.0,540333.3333333334,0.337732070708597,36.9091319646768,0.33566540092472,36.9073557593431,220.86734897486772,82.60000241920001
061-02,second,426000.0,561300.0,0.337741537660507,36.9091318725579,0.335249890400426,36.9077447367246,209.2687400068025,81.0000024
061-03,second,569000.0,564350.0,0.337736682762847,36.9091308215055,0.334519893452282,36.9072101687848,211.0094430913187,82.3000024096
062-01,second,683000.0,680500.0,0.373306088813285,36.9148113909823,0.375554961312748,36.9163990075944,35.40153972581218,82.7000024224
062-02,second,446000.0,562300.0,0.373279819973254,36.914809951787,0.375847744271551,36.9164998419723,33.52435153273448,87.4000024128
063-01,second,755000.0,761300.0,0.313740210429078,36.8862270917646,0.311871271244504,36.88413216646,228.45366956078337,79.10000208320001
063-02,second,626000.0,619400.0,0.313731088879726,36.8862339340429,0.311883296857897,36.8841696768105,228.357868259727,79.60000209920001
063-03,second,578000.0,581450.0,0.313732350786408,36.8862372212019,0.311518150640818,36.8842077079233,222.699380357752,81.500002096
064-01,second,578000.0,562650.0,0.307541905614578,36.8794045357607,0.310461899490249,36.8831071328687,51.926044542517886,74.60000209920001
064-02,second,639000.0,710500.0,0.307546690561438,36.8794027614603,0.310466373173269,36.8830851264825,51.77650960789636,74.8000021056
064-03,second,620000.0,616250.0,0.307535375647923,36.8794069942605,0.311626531566772,36.8831332583145,42.51877242712164,67.7000021024
065-01,second,643000.0,663900.0,0.30754933754041,36.8794063879839,0.311854757151039,36.8788301678875,352.32641063030803,62.10000211520001
065-02,second,624000.0,632400.0,0.307529460022083,36.8793965965448,0.311852183308858,36.8788293308602,352.4741670961968,61.500002096
065-03,second,587000.0,584550.0,0.307534436341555,36.8793866441519,0.311836159264621,36.8801602057279,10.26141492225306,59.40000209280001
066-01,second,666000.0,673500.0,0.313743121252111,36.884666560767,0.314921427037382,36.8880667467479,71.0051477138058,80.1000025632
066-02,second,593000.0,588000.0,0.31373575603036,36.8846557224377,0.315985920190839,36.8886809841301,60.95758576800682,83.30000256960001
066-03,second,560000.0,706500.0,0.313738985303065,36.8846545645997,0.313245451927362,36.8882759812526,97.7093460090193,83.9000025888
068-01,second,604000.0,612800.0,0.376748526489685,36.9245188346447,0.373836477149753,36.9240609932397,188.9941223192092,62.0000024
068-02,second,577000.0,571166.6666666666,0.376744344856793,36.9245242643659,0.373764964735219,36.9242647573896,185.0112274087204,63.60000241920001
068-03,second,667000.0,670550.0,0.376730013289471,36.9245185374987,0.37287630373648,36.924310311473,183.11357015043157,60.500002416
070-01,second,822000.0,818700.0,0.354614112996047,36.8888804864309,0.355904806478655,36.8817673748159,280.2173991110378,80.2000027264
070-02,second,611000.0,668900.0,0.354611627413091,36.8888859478235,0.355908246798518,36.8817380246067,280.2143857929832,80.500002736
070-03,second,631000.0,625100.0,0.354608992782676,36.8888860927144,0.355707445106065,36.8814924858958,278.3949206488728,80.2000027264
071-01,second,488000.0,484100.0,0.364634566177088,36.8985610572899,0.364815486081641,36.899979987278,82.78171719931564,78.00000195199999
071-02,second,570000.0,566950.0,0.364632014434235,36.8985506661415,0.364532022640078,36.8993817083294,96.8155411921349,72.4000019328
071-03,second,546000.0,561400.0,0.364625195179059,36.8985553406076,0.365540649307389,36.899530395842,46.99714561102208,62.500001936
072-01,second,553000.0,566200.0,0.364685964670322,36.9257815025477,0.367281747363413,36.9285244283987,46.77025728735257,65.3000020896
073-01,second,488000.0,521000.0,0.335867975363846,36.9072025017467,0.334200506573698,36.9068980426788,190.4155525759103,69.00000208
073-02,second,515000.0,600300.0,0.335856807027793,36.9071987056091,0.333012931870875,36.9060769427583,201.658041495066,71.8000021056
074-01,second,420000.0,539050.0,0.341404254782829,36.9110343736684,0.337854981736987,36.9088436951667,211.8554855277914,78.7000026144
074-02,second,605000.0,608600.0,0.341420150146681,36.9110502635272,0.337846142300701,36.9088207137153,212.1295055016789,77.7000025824
074-03,second,576000.0,566450.0,0.341419678436308,36.9110526457055,0.338022083324633,36.9081551318978,220.6475959762771,72.7000025824
075-01,second,609000.0,612266.6666666666,0.353936662956496,36.9197220823453,0.355611811271748,36.9180056637965,314.1110425911301,63.30000224960001
075-02,second,567000.0,547700.0,0.353937386374985,36.9197217292131,0.355296198635854,36.9180065818159,308.2011222343939,65.8000022656
077-01,second,512000.0,490050.0,0.349714655687199,36.8934929030363,0.344652151481241,36.8971747743549,143.7895003110716,121.500002256
078-01,second,570000.0,595400.0,0.347650901343863,36.8999728501534,0.341385391546326,36.8998930416226,180.734684749182,85.500001296
078-02,second,598000.0,613100.0,0.347648891772838,36.8999819809218,0.341777349318363,36.9048056969243,140.40708883767053,124.8000016256
079-01,second,517000.0,514250.0,0.347646928603454,36.8999838537258,0.344718984980618,36.900995591335,160.81885578026868,71.6000012992
080-01,second,503000.0,505200.0,0.347663813965073,36.8999723127573,0.341641971211651,36.9008479327897,171.67192670839037,66.30000064960001
080-02,second,617000.0,656200.0,0.347662780231398,36.8999664764931,0.340980747875568,36.9005868927275,174.65993600622429,69.500000656
080-03,second,494000.0,632700.0,0.347663061788932,36.8999666039108,0.340501471629637,36.9004656036081,175.9875281511104,71.60000065919999
081-01,second,563000.0,567200.0,0.350441039084263,36.8961506877719,0.348873888734291,36.8940253888907,233.77885840375575,84.500002576
081-02,second,555000.0,548266.6666666666,0.350453079881089,36.8961519396905,0.347363804479683,36.8953150125937,195.25550237153905,84.20000256640002
081-03,second,673000.0,679650.0,0.350444270729046,36.8961421725882,0.345019353839484,36.8962413870752,178.94521318018724,117.4000025728
082-01,second,607000.0,606000.0,0.355954748247551,36.8882760479037,0.355489614243703,36.8822813652364,265.5927637906266,95.500003056
082-02,second,441000.0,698600.0,0.355961705764353,36.8882905127553,0.356210446071445,36.8813140888203,272.0283854436613,94.40000305280002
082-03,second,719000.0,724900.0,0.355951684197922,36.8882828172022,0.356147088094456,36.8807733470697,271.480635318295,94.40000305280002
083-01,second,487000.0,571200.0,0.350323561728701,36.897329502201,0.354170561317286,36.8923206660681,307.3405923592359,78.60000273920001
083-02,second,566000.0,562950.0,0.350327694803198,36.8973392395742,0.353098334975892,36.8924954457041,299.6043707527178,79.1000027232
083-03,second,600000.0,610900.0,0.350320743288488,36.8973220922401,0.352111159067037,36.8923647128532,289.73550514143267,82.1000027232
084-01,second,817000.0,815050.0,0.339158568124663,36.9100273397204,0.337120870737833,36.9085916624469,215.34787171303063,72.10000224320001
084-02,second,487000.0,540100.0,0.339158783600354,36.9100267976969,0.337055514116693,36.9086597532454,213.1979512060227,72.40000225280001
084-03,second,481000.0,553500.0,0.339149278723249,36.9100263847798,0.338045266505961,36.9080012076947,241.5642956961452,63.500002256
085-01,second,561000.0,564550.0,0.318385180997961,36.9028652066502,0.315069817717953,36.9021819001234,191.7219120932348,95.40000321280002
085-02,second,619000.0,587050.0,0.318392360766979,36.9028571243534,0.315221600921306,36.9026564052948,183.64645980036343,104.9000031968
085-03,second,575000.0,578350.0,0.318390080326857,36.9028633134091,0.315165034992499,36.9027052155523,182.8253419993873,92.2000028864
087-01,second,560000.0,562850.0,0.33952905666717,36.901874212627,0.336054407958747,36.9047687153213,140.01564764797018,100.10000240320001
087-02,second,543000.0,532450.0,0.339525670965259,36.9018762227473,0.336114446333444,36.9050423791601,136.94236659725527,99.60000241920001
087-04,second,604000.0,573800.0,0.339542626219429,36.9018919035098,0.336253567511921,36.9047873784626,138.4509335543105,97.60000241920001
087-05,second,604000.0,606650.0,0.339545429692918,36.9018928130373,0.334032047057032,36.9055923465589,145.96016834721323,114.4000024128
088-01,second,531000.0,525900.0,0.343862359884498,36.9119996884765,0.340906926125395,36.9118974938453,181.99371678238415,83.500002608
088-02,second,584000.0,578750.0,0.343845130038142,36.9119785944661,0.340498107657695,36.9121274918041,177.43569207220318,87.4000025728
088-03,second,631000.0,612450.0,0.343868248063327,36.9120001450413,0.339373074093324,36.9123817011843,175.1158362123257,87.4000025728
089-01,second,534000.0,537700.0,0.353929173760132,36.9196977688534,0.355352163753907,36.9181716741095,312.80631370787523,64.9000022368
089-02,second,568000.0,576300.0,0.353940618264147,36.9196895453993,0.353961935868695,36.9160704247595,270.3352422836998,78.10000224320001
090-01,second,717000.0,715100.0,0.368476612675007,36.9024155218666,0.365941087485256,36.9037443904439,152.18292015269313,91.000002592
090-02,second,557000.0,553900.0,0.368492381332563,36.9024418854675,0.364818876734108,36.9029404204769,172.22025519741442,92.00000256
090-03,second,593000.0,595500.0,0.368472475539338,36.9024080425,0.364704743280732,36.8995358893912,217.50352512151775,61.10000256319999
091-01,second,569000.0,572250.0,0.0376306236020058,36.8793436973862,0.0319669168562802,36.8810178516374,163.4277585036351,94.00000236800001
092-01,second,629000.0,626500.0,0.0544827843356574,36.8785972743596,0.0534038869424716,36.8757332292713,249.4850357206413,87.8000030656
093-01,second,574000.0,578966.6666666666,0.08051374837988,36.8784515384398,0.0760122284830927,36.879407241281,167.93528578887927,87.9000027488
093-02,second,566000.0,568550.0,0.0805171792151542,36.878448521875,0.0766995147684742,36.8790392852373,171.1452123296621,85.500002736
093-03,second,549000.0,536450.0,0.0805026343895607,36.8784551592191,0.0777243825707037,36.8787722749228,173.4448178620545,85.2000030464
094-01,second,558000.0,555050.0,0.0316368636105516,36.8844107867753,0.0287088796525123,36.8891560677775,121.50413639226818,106.7000027424
094-02,second,654000.0,650100.0,0.0316474924378896,36.8843907971188,0.028847009771895,36.8893410934052,119.33307424873152,111.3000028896
094-03,second,733000.0,729200.0,0.0316402410707534,36.8844013361,0.0292124591225265,36.8889173127511,118.1021986678445,110.6000028672
094-04,second,574000.0,621200.0,0.0316484361460581,36.8843831482351,0.0282514118276163,36.889791365833,121.9607763506846,114.4000028928
095-01,second,533000.0,524500.0,0.0736399395050219,36.872375474637,0.06938238893593,36.8704009465415,205.0276895408092,88.2000027264
095-02,second,590000.0,565550.0,0.073646929215256,36.8723710994849,0.0688541789391831,36.8722082780404,181.95883102468048,89.80000274560001
096-01,second,556000.0,548433.3333333334,0.0065460978706481,36.900322111063,0.0124956114067591,36.9026429866405,21.44112997397598,82.8000024256
096-02,second,601000.0,576900.0,0.0065432115203173,36.9003265759097,0.0131071095151968,36.9002155970936,359.0248396012534,83.500002416
097-01,second,590000.0,573550.0,0.0460924952797725,36.8669167414337,0.0563645966869557,36.8643999547785,346.1438468246644,124.9000038688
098-01,second,525000.0,601600.0,0.0461417934691011,36.866934713841,0.0338279352198696,36.8703865728812,164.24028087351368,131.1000038432
099-01,second,646000.0,630050.0,0.0769798738016295,36.8736590285058,0.070178462009468,36.8700813039579,207.9044198506861,75.7000022624
100-01,second,560000.0,559000.0,0.0615054789033151,36.8727211848894,0.0719742551130721,36.8732395428177,2.85373664590105,74.7000022304
101-01,second,665000.0,667300.0,0.305868263980141,36.8800455250839,0.307970589459091,36.8835110338732,58.92723034724472,76.60000193920001
101-02,second,664000.0,702600.0,0.305852618822439,36.8800473867793,0.308252004486774,36.8837181729704,57.00524349645847,75.7000019104
101-03,second,581000.0,578850.0,0.305856189479275,36.8800514853307,0.308333282553194,36.8837947941534,56.68232969799424,79.1000019232
102-01,second,565000.0,530500.0,0.289297467526587,36.8890189209124,0.28807438499768,36.8875808557306,229.80811472565176,72.20000256640002
102-02,second,731000.0,734950.0,0.289292858972746,36.8890121155482,0.288803286751494,36.8851422751611,262.8375157013893,70.80000258560001
103-01,second,567000.0,564750.0,0.379005664494746,36.9222657050561,0.377217284282541,36.9237893465228,139.3806266030643,64.90000226880001
103-02,second,539000.0,536300.0,0.379001475937068,36.9222477791967,0.377169201943919,36.9236747306882,141.90289230645902,64.40000225280001
103-03,second,550000.0,552800.0,0.378999676727094,36.9222540794807,0.374703710550599,36.9225085618744,176.58718170419257,56.900002236800006
104-01,second,549000.0,546700.0,0.353886341316019,36.8971847364538,0.352601051198882,36.8928781166255,253.48739697074555,113.500003536
104-02,second,576000.0,685200.0,0.353883883722921,36.8971746120611,0.352815811251923,36.8920280172626,258.3519668285524,98.6000032192
104-03,second,564000.0,607800.0,0.353883705281573,36.897190488209,0.352819666793621,36.8920325846805,258.41952109501096,98.7000032224
105-01,second,556000.0,553050.0,0.354428186657923,36.9190286094298,0.350526562600596,36.9176624466546,199.41783487467097,101.7000025824
105-02,second,635000.0,628950.0,0.354429987637012,36.9190253468193,0.350198216188068,36.9179354427755,194.53575875982992,101.20000256640002
106-01,second,598000.0,490400.0,0.35443669083866,36.9190213639004,0.356264848203144,36.9183481142646,339.6581687837498,72.2000027264
106-02,second,558000.0,556100.0,0.35443256123799,36.9190148938337,0.356086684536315,36.9181476097175,332.17312547350014,72.60000273920001
106-03,second,541000.0,539100.0,0.354431390300643,36.919023185496,0.354845548069802,36.9170735016158,281.9149291507999,84.1000027232
107-01,second,714000.0,716500.0,0.376646726204369,36.9241177423292,0.37547040228857,36.9262922640922,118.25125990129344,64.7000021024
107-02,second,546000.0,543350.0,0.376647462063114,36.9241029267933,0.375329196175083,36.9264008845837,119.67623586626864,64.3000020896
107-03,second,547000.0,543550.0,0.376626521026842,36.924128817184,0.375124711937489,36.9266778738232,120.33750179284996,61.8000020736
108-01,second,598000.0,600100.0,0.376626142536857,36.9241221873707,0.382367765632585,36.9213158972573,333.8007204410531,96.1000028832
109-01,second,664000.0,667350.0,0.358282826570868,36.8932395425643,0.355484854094299,36.8878344114132,242.7879738309802,91.40000321280002
109-02,second,781000.0,779200.0,0.358280795309746,36.8932378590529,0.358259348478727,36.8880272594144,269.7657622268367,88.6000032192
110-01,second,578000.0,581150.0,0.350523544199933,36.8971066819657,0.353981027122537,36.8892761953287,293.68198307002865,107.2000035264
110-02,second,582000.0,567900.0,0.350524159660364,36.8971100373263,0.353764870730549,36.8885585259435,290.6280612208143,105.6000035392
110-03,second,636000.0,638350.0,0.350525242907766,36.8971299332301,0.353719266381947,36.8885020651936,290.1898769044306,105.500003536
110-04,second,646000.0,620533.3333333334,0.350519686837686,36.8971295665923,0.353776611919723,36.887927691507,289.3706198512553,109.2000036864
111-01,second,507000.0,501300.0,0.375914681878198,36.9254400101137,0.376655093570646,36.9232141445911,288.2846113598304,77.7000022624
111-02,second,612000.0,566000.0,0.375905423866919,36.9254581421139,0.376241490999426,36.9225695285934,276.59219328393874,74.40000225280001
111-03,second,567000.0,562800.0,0.375909940037772,36.925447345194,0.375303680311281,36.9217199420351,260.82238070982663,70.40000225280001
112-01,second,559000.0,598600.0,0.375914557434408,36.9254486465022,0.379494806820945,36.9219689420859,315.6242064090362,66.6000017792
112-02,second,639000.0,594650.0,0.375908110423716,36.9254399232334,0.378339211800634,36.9203246384912,295.2715891413395,59.500001776000005
113-01,second,477000.0,475150.0,0.37413203805587,36.9266630685594,0.372193044587907,36.927987967471,145.4765992354979,72.7000021024
113-02,second,540000.0,548300.0,0.374142344079905,36.9266784227513,0.374116248377624,36.9281660560498,90.99825603677414,76.2000020864
114-01,second,623000.0,602850.0,0.371701466963116,36.9135445717747,0.374368763922994,36.9155591922786,37.24856063547642,72.60000209920001
114-02,second,579000.0,575250.0,0.371696891331428,36.9135383655162,0.374396950579909,36.9157313925834,39.27185601870919,76.40000225280001
114-03,second,574000.0,571950.0,0.371722298812767,36.9135353453913,0.37457474847173,36.9158516106982,39.26536561310091,78.60000225920001
115-01,second,641000.0,607000.0,0.354547610896403,36.887997035518,0.352415322488608,36.8975430994525,102.50994436344868,106.1000033632
115-02,second,644000.0,634350.0,0.354549595225994,36.8880053200468,0.352643921006643,36.8987391908508,100.00142886102728,116.1000036832
115-03,second,705000.0,684800.0,0.354554597288814,36.8880118994881,0.353044300596784,36.9012468713266,96.46696703340751,117.00000368
